id,Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,Energy,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status.1,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase,ChamberT,ChamberSP,Temp45
396,4/28/2017 8:54,46,EIS,02:13.9,51:26.1,5,1,Pan_5pulse_EISSOC,3.66219,0,-1.45001,,0.001,6000,0.0045,2,-2,20,10,50,16,3.6637,40.59866,-13.49691,0.00449,0,0.02,10,3,0,0,0,0,0,1.05916,0.24756,42.78338,-18.38924,25,25,26.86607
397,4/28/2017 9:09,46,EIS,17:05.5,06:17.7,5,1,Pan_5pulse_EISSOC,3.66219,0,-1.45001,,0.001,6000,0.00337,2,-2,20,10,51,16,3.66385,42.71723,-15.41115,0.00338,0,0.02,10,3,0,0,0,0,0,1.06158,0.23377,45.41218,-19.83799,25,25,26.86607
398,4/28/2017 9:28,46,EIS,36:52.2,26:04.4,5,1,Pan_5pulse_EISSOC,3.66219,0,-1.45001,,0.001,6000,0.00253,2,-2,20,10,52,16,3.66383,44.77096,-17.60437,0.00253,0,0.02,10,3,0,0,0,0,0,1.059,0.22013,48.10772,-21.46523,25,25,26.86607
399,4/28/2017 9:55,46,EIS,03:16.6,52:28.8,5,1,Pan_5pulse_EISSOC,3.66219,0,-1.45001,,0.001,6000,0.0019,2,-2,20,10,53,16,3.66388,47.10068,-20.32458,0.0019,0,0.02,10,3,0,0,0,0,0,1.0664,0.20788,51.29876,-23.34085,25,25,26.86607
400,4/28/2017 10:30,46,EIS,38:26.2,27:38.4,5,1,Pan_5pulse_EISSOC,3.66219,0,-1.45001,,0.001,6000,0.00142,2,-2,20,10,54,16,3.6639,49.38912,-23.6957,0.00142,0,0.02,10,3,0,0,0,0,0,1.06792,0.19495,54.7793,-25.63057,25,25,26.85486
402,4/27/2017 12:32,37,EIS,40:56.5,00:21.6,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,6000,2,-2,20,10,1,16,4.10135,21.05071,9.09567,6000,0,0.02,10,3,0,0,0,0,0,0.99733,0.43491,22.93171,23.36838,25,25,26.64191
403,4/27/2017 12:33,37,EIS,41:07.4,00:32.5,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,4499.36526,2,-2,20,10,2,16,4.10171,20.66926,6.91947,4571.42871,0,0.02,10,3,0,0,0,0,0,0.94907,0.43542,21.79673,18.50905,25,25,26.64191
404,4/27/2017 12:33,37,EIS,41:18.3,00:43.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,3374.04795,2,-2,20,10,3,16,4.09962,20.43857,5.00081,3428.57153,0,0.02,10,3,0,0,0,0,0,0.96423,0.45825,21.04146,13.74873,25,25,26.6307
405,4/27/2017 12:33,37,EIS,41:29.2,00:54.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,2530.17902,2,-2,20,10,4,16,4.10178,20.37727,3.35276,2526.31567,0,0.02,10,3,0,0,0,0,0,0.98073,0.4749,20.65125,9.34341,25,25,26.64191
406,4/27/2017 12:33,37,EIS,41:40.2,01:05.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1897.3666,2,-2,20,10,5,16,4.10176,20.45511,2.09557,1882.35291,0,0.02,10,3,0,0,0,0,0,0.99524,0.48401,20.56217,5.84937,25,25,26.64191
407,4/27/2017 12:33,37,EIS,41:52.1,01:17.2,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1422.82422,2,-2,20,10,6,16,4.10183,20.61236,1.17227,1432.83582,0,0.02,10,3,0,0,0,0,0,1.00377,0.48619,20.64567,3.25504,25,25,26.64191
408,4/27/2017 12:34,37,EIS,42:03.2,01:28.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1066.96765,2,-2,20,10,7,16,4.10671,20.84521,0.38523,1066.66663,0,0.02,10,3,0,0,0,0,0,1.0096,0.48425,20.84877,1.05874,25,25,26.64191
409,4/27/2017 12:34,37,EIS,42:14.4,01:39.5,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,800.11286,2,-2,20,10,8,16,4.0947,21.11902,-0.21692,800,0,0.02,10,3,0,0,0,0,0,1.0096,0.47964,21.12014,-0.58847,25,25,26.64191
410,4/27/2017 12:34,37,EIS,42:25.6,01:50.7,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,600,2,-2,20,10,9,16,4.10637,21.42502,-0.69704,600,0,0.02,10,3,0,0,0,0,0,1.01481,0.4734,21.43635,-1.86339,25,25,26.6307
411,4/27/2017 12:34,37,EIS,42:37.0,02:02.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,449.93653,2,-2,20,10,10,16,4.09301,21.75692,-1.07987,450.70422,0,0.02,10,3,0,0,0,0,0,1.01612,0.46646,21.78371,-2.84146,25,25,26.6307
412,4/27/2017 12:34,37,EIS,42:48.7,02:13.8,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,337.4048,2,-2,20,10,11,16,4.10854,22.12081,-1.39686,336.8421,0,0.02,10,3,0,0,0,0,0,1.01734,0.45899,22.16487,-3.61324,25,25,26.6307
413,4/27/2017 12:34,37,EIS,43:00.7,02:25.8,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,253.0179,2,-2,20,10,12,16,4.09459,22.4993,-1.6509,253.29816,0,0.02,10,3,0,0,0,0,0,1.0177,0.45111,22.55979,-4.19659,25,25,26.6307
414,4/27/2017 12:35,37,EIS,43:13.2,02:38.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,189.73666,2,-2,20,10,13,16,4.0945,22.89784,-1.8631,189.72333,0,0.02,10,3,0,0,0,0,0,1.01916,0.44362,22.97351,-4.65167,25,25,26.64191
415,4/27/2017 12:35,37,EIS,43:25.1,02:50.2,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,142.28242,2,-2,20,10,14,16,4.10508,23.3042,-2.04047,142.43323,0,0.02,10,3,0,0,0,0,0,1.01765,0.43502,23.39336,-5.00393,25,25,26.64191
416,4/27/2017 12:35,37,EIS,43:37.3,03:02.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,106.69676,2,-2,20,10,15,16,4.10199,23.71844,-2.19357,106.66666,0,0.02,10,3,0,0,0,0,0,1.01795,0.42736,23.81966,-5.28389,25,25,26.64191
417,4/27/2017 12:35,37,EIS,43:49.1,03:14.2,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,80.01129,2,-2,20,10,16,16,4.11069,24.13269,-2.33886,80,0,0.02,10,3,0,0,0,0,0,1.01797,0.41985,24.24577,-5.53562,25,25,26.6307
418,4/27/2017 12:35,37,EIS,44:01.2,03:26.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,60,2,-2,20,10,17,16,4.09358,24.54058,-2.49573,60,0,0.02,10,3,0,0,0,0,0,1.01786,0.41264,24.66716,-5.8069,25,25,26.6307
419,4/27/2017 12:36,37,EIS,44:12.8,03:37.9,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,44.99365,2,-2,20,10,18,16,4.09314,24.94812,-2.67611,44.94382,0,0.02,10,3,0,0,0,0,0,1.01714,0.40538,25.09124,-6.12253,25,25,26.6307
420,4/27/2017 12:36,37,EIS,44:24.8,03:49.9,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,33.74048,2,-2,20,10,19,16,4.10539,25.35523,-2.90805,33.70787,0,0.02,10,3,0,0,0,0,0,1.01683,0.39842,25.52145,-6.5428,25,25,26.6307
421,4/27/2017 12:36,37,EIS,44:37.1,04:02.2,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,25.30179,2,-2,20,10,20,16,4.09541,25.77761,-3.21572,25.31646,0,0.02,10,3,0,0,0,0,0,1.01737,0.39164,25.97742,-7.11082,25,25,26.6307
422,4/27/2017 12:36,37,EIS,44:48.8,04:13.9,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,18.97367,2,-2,20,10,21,16,4.1021,26.25039,-3.62765,18.98734,0,0.02,10,3,0,0,0,0,0,1.02082,0.38522,26.49987,-7.8681,25,25,26.6307
423,4/27/2017 12:36,37,EIS,45:01.3,04:26.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,14.22824,2,-2,20,10,22,16,4.10209,26.82272,-4.16413,14.21801,0,0.02,10,3,0,0,0,0,0,1.02414,0.3773,27.14402,-8.82452,25,25,26.6307
424,4/27/2017 12:37,37,EIS,45:13.0,04:38.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,10.66968,2,-2,20,10,23,16,4.09436,27.55935,-4.80083,10.67616,0,0.02,10,3,0,0,0,0,0,1.03067,0.36843,27.97437,-9.88174,25,25,26.64191
425,4/27/2017 12:37,37,EIS,45:24.9,04:50.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,8.00113,2,-2,20,10,24,16,4.10839,28.54446,-5.50772,8,0,0.02,10,3,0,0,0,0,0,1.03952,0.35758,29.07097,-10.92115,25,25,26.6307
426,4/27/2017 12:37,37,EIS,45:37.5,05:02.6,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,6,2,-2,20,10,25,16,4.09196,29.79055,-6.15813,6,0,0.02,10,3,0,0,0,0,0,1.04602,0.34386,30.42038,-11.67936,25,25,26.6307
427,4/27/2017 12:37,37,EIS,45:49.3,05:14.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,4.49937,2,-2,20,10,26,16,4.10212,31.30703,-6.62753,4.5045,0,0.02,10,3,0,0,0,0,0,1.05221,0.32881,32.00085,-11.95273,25,25,26.64191
428,4/27/2017 12:38,37,EIS,46:02.0,05:27.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,3.37405,2,-2,20,10,27,16,4.10211,33.00345,-6.78191,3.37079,0,0.02,10,3,0,0,0,0,0,1.05297,0.31252,33.69306,-11.61213,25,25,26.6307
429,4/27/2017 12:38,37,EIS,46:13.9,05:39.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,2.53018,2,-2,20,10,28,16,4.10211,34.66932,-6.59186,2.53378,0,0.02,10,3,0,0,0,0,0,1.04733,0.29678,35.29043,-10.76545,25,25,26.6307
430,4/27/2017 12:38,37,EIS,46:26.0,05:51.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1.89737,2,-2,20,10,29,16,4.09176,36.13659,-6.07919,1.89873,0,0.02,10,3,0,0,0,0,0,1.03852,0.2834,36.64437,-9.54935,25,25,26.6307
431,4/27/2017 12:38,37,EIS,46:37.5,06:02.6,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1.42282,2,-2,20,10,30,16,4.10213,37.32501,-5.43091,1.42045,0,0.02,10,3,0,0,0,0,0,1.02916,0.27286,37.71804,-8.27863,25,25,26.64191
432,4/27/2017 12:38,37,EIS,46:49.7,06:14.8,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,1.06697,2,-2,20,10,31,16,4.10215,38.26377,-4.76198,1.06838,0,0.02,10,3,0,0,0,0,0,1.0222,0.2651,38.55895,-7.09406,25,25,26.6307
433,4/27/2017 12:39,37,EIS,47:02.3,06:27.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.80011,2,-2,20,10,32,16,4.09686,38.95301,-4.17003,0.79957,0,0.02,10,3,0,0,0,0,0,1.01591,0.25932,39.17558,-6.11041,25,25,26.6307
434,4/27/2017 12:39,37,EIS,47:14.1,06:39.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.6,2,-2,20,10,33,16,4.09893,39.45727,-3.6977,0.59904,0,0.02,10,3,0,0,0,0,0,1.01139,0.25521,39.63015,-5.35378,25,25,26.6307
435,4/27/2017 12:39,37,EIS,47:25.2,06:50.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.44994,2,-2,20,10,34,16,4.10212,39.85279,-3.36172,0.44964,0,0.02,10,3,0,0,0,0,0,1.00955,0.25242,39.99432,-4.82168,25,25,26.61949
436,4/27/2017 12:39,37,EIS,47:36.2,07:01.3,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.3374,2,-2,20,10,35,16,4.09782,40.18849,-3.1692,0.33723,0,0.02,10,3,0,0,0,0,0,1.00784,0.25,40.31325,-4.50893,25,25,26.6307
437,4/27/2017 12:39,37,EIS,47:50.4,07:15.5,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.25302,2,-2,20,10,36,16,4.09424,40.57933,-3.05418,0.2527,0,0.02,10,3,0,0,0,0,0,1.00973,0.24813,40.6941,-4.30422,25,25,26.6307
438,4/27/2017 12:40,37,EIS,48:08.7,07:33.8,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.18974,2,-2,20,10,37,16,4.09557,40.97423,-3.10276,0.18978,0,0.02,10,3,0,0,0,0,0,1.00969,0.24572,41.09154,-4.33044,25,25,26.64191
439,4/27/2017 12:40,37,EIS,48:31.7,07:56.8,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.14228,2,-2,20,10,38,16,4.10196,41.33552,-3.22371,0.14248,0,0.02,10,3,0,0,0,0,0,1.00921,0.24341,41.46104,-4.4594,25,25,26.6307
440,4/27/2017 12:41,37,EIS,49:02.0,08:27.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.1067,2,-2,20,10,39,16,4.10143,41.77754,-3.48343,0.10678,0,0.02,10,3,0,0,0,0,0,1.00921,0.24107,41.92251,-4.76632,25,25,26.6307
441,4/27/2017 12:41,37,EIS,49:41.2,09:06.4,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.08001,2,-2,20,10,40,16,4.10174,42.22035,-3.83872,0.07999,0,0.02,10,3,0,0,0,0,0,1.01145,0.23858,42.3945,-5.19511,25,25,26.6307
442,4/27/2017 12:42,37,EIS,50:33.8,09:58.9,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.06,2,-2,20,10,41,16,4.10044,42.78923,-4.36051,0.05994,0,0.02,10,3,0,0,0,0,0,1.01474,0.23593,43.01084,-5.81874,25,25,26.6307
443,4/27/2017 12:43,37,EIS,51:42.0,11:07.1,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.04499,2,-2,20,10,42,16,4.10097,43.36945,-4.95597,0.04507,0,0.02,10,3,0,0,0,0,0,1.01464,0.23244,43.65169,-6.5191,25,25,26.6307
444,4/27/2017 12:45,37,EIS,53:13.4,12:38.5,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.03374,2,-2,20,10,43,16,4.10117,44.16872,-5.70196,0.03377,0,0.02,10,3,0,0,0,0,0,1.02019,0.22907,44.53525,-7.35591,25,25,26.6307
445,4/27/2017 12:47,37,EIS,55:14.2,14:39.3,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.0253,2,-2,20,10,44,16,4.10039,45.09187,-6.55989,0.02531,0,0.02,10,3,0,0,0,0,0,1.02385,0.22469,45.56654,-8.27723,25,25,26.6307
446,4/27/2017 12:49,37,EIS,57:54.3,17:19.4,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.01897,2,-2,20,10,45,16,4.10084,46.17898,-7.58077,0.01896,0,0.02,10,3,0,0,0,0,0,1.02649,0.21935,46.79708,-9.32256,25,25,26.6307
447,4/27/2017 12:53,37,EIS,01:27.4,20:52.5,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.01423,2,-2,20,10,46,16,4.10085,47.48179,-8.72162,0.01422,0,0.02,10,3,0,0,0,0,0,1.03165,0.2137,48.27616,-10.40826,25,25,26.6307
448,4/27/2017 12:58,37,EIS,06:11.0,25:36.1,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.01067,2,-2,20,10,47,16,4.10092,48.96196,-10.07106,0.01065,0,0.02,10,3,0,0,0,0,0,1.03519,0.20709,49.98699,-11.62314,25,25,26.42895
449,4/27/2017 13:04,37,EIS,12:28.1,31:53.2,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.008,2,-2,20,10,48,16,4.10122,50.7706,-11.52956,0.008,0,0.02,10,3,0,0,0,0,0,1.04193,0.20013,52.06328,-12.79438,25,25,26.6307
450,4/27/2017 13:12,37,EIS,20:50.5,40:15.6,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.006,2,-2,20,10,49,16,4.10098,52.95087,-13.06675,0.006,0,0.02,10,3,0,0,0,0,0,1.04714,0.192,54.53929,-13.86199,25,25,26.42895
451,4/27/2017 13:23,37,EIS,32:00.6,51:25.8,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.0045,2,-2,20,10,50,16,4.10105,55.37279,-14.67082,0.00449,0,0.02,10,3,0,0,0,0,0,1.04714,0.18339,57.28332,-14.83935,25,25,26.64191
452,4/27/2017 13:38,37,EIS,46:52.3,06:17.4,2,1,Pan_5pulse_EISSOC,4.09905,0,-0.14501,,0.001,6000,0.00337,2,-2,20,10,51,16,4.10141,57.8274,-16.33917,0.00338,0,0.02,10,3,0,0,0,0,0,1.04912,0.17459,60.0914,-15.77768,25,25,26.42895
453,4/27/2017 13:58,37,EIS,06:39.5,26:04.6,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.00253,2,-2,20,10,52,16,4.10144,60.02721,-18.28203,0.00253,0,0.02,10,3,0,0,0,0,0,1.04402,0.16638,62.74949,-16.93876,25,25,26.65312
454,4/27/2017 14:25,37,EIS,33:03.9,52:29.0,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.0019,2,-2,20,10,53,16,4.10161,62.43684,-20.7644,0.0019,0,0.02,10,3,0,0,0,0,0,1.04866,0.15937,65.79909,-18.3954,25,25,26.64191
455,4/27/2017 15:00,37,EIS,08:14.0,27:39.1,2,1,Pan_5pulse_EISSOC,4.0997,0,-0.14501,,0.001,6000,0.00142,2,-2,20,10,54,16,4.1016,65.07923,-24.09423,0.00142,0,0.02,10,3,0,0,0,0,0,1.05462,0.15197,69.39624,-20.31602,25,25,26.6307
457,4/28/2017 23:03,53,EIS,11:22.5,00:21.7,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,6000,2,-2,20,10,1,16,3.45441,22.11047,9.29271,6000,0,0.02,10,3,0,0,0,0,0,0.99893,0.4165,23.9839,22.7963,25,25,26.86607
458,4/28/2017 23:03,53,EIS,11:33.2,00:32.5,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,4499.36526,2,-2,20,10,2,16,3.45437,21.76048,7.04592,4571.42871,0,0.02,10,3,0,0,0,0,0,0.95233,0.41636,22.87276,17.94166,25,25,26.85486
459,4/28/2017 23:03,53,EIS,11:44.1,00:43.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,3374.04795,2,-2,20,10,3,16,3.45281,21.56265,5.07826,3428.57153,0,0.02,10,3,0,0,0,0,0,0.96747,0.43673,22.15258,13.25234,25,25,26.85486
460,4/28/2017 23:03,53,EIS,11:55.0,00:54.2,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,2530.17902,2,-2,20,10,4,16,3.45165,21.52727,3.3977,2526.31567,0,0.02,10,3,0,0,0,0,0,0.98304,0.45106,21.79375,8.96915,25,25,26.85486
461,4/28/2017 23:04,53,EIS,12:05.9,01:05.1,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,1897.3666,2,-2,20,10,5,16,3.45677,21.62571,2.12203,1882.35291,0,0.02,10,3,0,0,0,0,0,0.99666,0.45867,21.72958,5.60422,25,25,26.85486
462,4/28/2017 23:04,53,EIS,12:17.7,01:17.0,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,1422.82422,2,-2,20,10,6,16,3.45445,21.79898,1.1915,1432.83582,0,0.02,10,3,0,0,0,0,0,1.00444,0.46009,21.83152,3.1286,25,25,26.85486
463,4/28/2017 23:04,53,EIS,12:28.8,01:28.0,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,1066.96765,2,-2,20,10,7,16,3.4482,22.04474,0.40503,1066.66663,0,0.02,10,3,0,0,0,0,0,1.00975,0.45797,22.04846,1.05259,25,25,26.85486
464,4/28/2017 23:04,53,EIS,12:39.9,01:39.2,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,800.11286,2,-2,20,10,8,16,3.45449,22.32691,-0.19149,800,0,0.02,10,3,0,0,0,0,0,1.01255,0.4535,22.32773,-0.4914,25,25,26.64191
465,4/28/2017 23:04,53,EIS,12:51.1,01:50.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,600,2,-2,20,10,9,16,3.44994,22.63768,-0.65932,600,0,0.02,10,3,0,0,0,0,0,1.01426,0.44785,22.64728,-1.66826,25,25,26.64191
466,4/28/2017 23:05,53,EIS,13:02.5,02:01.7,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,449.93653,2,-2,20,10,10,16,3.45449,22.97185,-1.02566,450.70422,0,0.02,10,3,0,0,0,0,0,1.01524,0.44151,22.99473,-2.55647,25,25,26.64191
467,4/28/2017 23:05,53,EIS,13:14.1,02:13.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,337.4048,2,-2,20,10,11,16,3.46094,23.33256,-1.32178,336.8421,0,0.02,10,3,0,0,0,0,0,1.01617,0.43482,23.36997,-3.24232,25,25,26.85486
468,4/28/2017 23:05,53,EIS,13:26.2,02:25.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,253.0179,2,-2,20,10,12,16,3.44963,23.70356,-1.5528,253.29816,0,0.02,10,3,0,0,0,0,0,1.01631,0.42784,23.75436,-3.74805,25,25,26.85486
469,4/28/2017 23:05,53,EIS,13:38.5,02:37.7,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,189.73666,2,-2,20,10,13,16,3.46388,24.09246,-1.73628,189.72333,0,0.02,10,3,0,0,0,0,0,1.01764,0.4213,24.15495,-4.12204,25,25,26.85486
470,4/28/2017 23:05,53,EIS,13:51.2,02:50.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,142.28242,2,-2,20,10,14,16,3.45454,24.48646,-1.88028,142.43323,0,0.02,10,3,0,0,0,0,0,1.01613,0.41376,24.55855,-4.39104,25,25,26.85486
471,4/28/2017 23:06,53,EIS,14:03.8,03:03.0,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,106.69676,2,-2,20,10,15,16,3.45455,24.88358,-1.9908,106.66666,0,0.02,10,3,0,0,0,0,0,1.01617,0.40707,24.96309,-4.57419,25,25,26.85486
472,4/28/2017 23:06,53,EIS,14:15.6,03:14.9,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,80.01129,2,-2,20,10,16,16,3.45455,25.27617,-2.08541,80,0,0.02,10,3,0,0,0,0,0,1.01614,0.40065,25.36205,-4.71649,25,25,26.85486
473,4/28/2017 23:06,53,EIS,14:27.7,03:26.9,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,60,2,-2,20,10,17,16,3.45465,25.65547,-2.18139,60,0,0.02,10,3,0,0,0,0,0,1.01561,0.39444,25.74804,-4.85996,25,25,26.85486
474,4/28/2017 23:06,53,EIS,14:39.4,03:38.6,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,44.99365,2,-2,20,10,18,16,3.44443,26.03449,-2.29031,44.94382,0,0.02,10,3,0,0,0,0,0,1.01503,0.38838,26.13504,-5.02749,25,25,26.85486
475,4/28/2017 23:06,53,EIS,14:51.3,03:50.5,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,33.74048,2,-2,20,10,19,16,3.45681,26.41334,-2.42851,33.70787,0,0.02,10,3,0,0,0,0,0,1.01463,0.38252,26.52475,-5.25316,25,25,26.85486
476,4/28/2017 23:07,53,EIS,15:03.7,04:02.9,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,25.30179,2,-2,20,10,20,16,3.46462,26.80285,-2.60788,25.31646,0,0.02,10,3,0,0,0,0,0,1.01469,0.37679,26.92943,-5.5573,25,25,26.85486
477,4/28/2017 23:07,53,EIS,15:15.4,04:14.6,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,18.97367,2,-2,20,10,21,16,3.46201,27.22344,-2.84119,18.98734,0,0.02,10,3,0,0,0,0,0,1.01717,0.37162,27.3713,-5.95814,25,25,26.85486
478,4/28/2017 23:07,53,EIS,15:27.5,04:26.8,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,14.22824,2,-2,20,10,22,16,3.45908,27.70112,-3.13712,14.21801,0,0.02,10,3,0,0,0,0,0,1.01831,0.36527,27.8782,-6.46116,25,25,26.85486
479,4/28/2017 23:07,53,EIS,15:39.2,04:38.4,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,10.66968,2,-2,20,10,23,16,3.45462,28.26306,-3.47838,10.67616,0,0.02,10,3,0,0,0,0,0,1.02154,0.35873,28.4763,-7.01619,25,25,26.86607
480,4/28/2017 23:07,53,EIS,15:51.1,04:50.3,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,8.00113,2,-2,20,10,24,16,3.46036,28.9582,-3.85737,8,0,0.02,10,3,0,0,0,0,0,1.02622,0.35128,29.21398,-7.5874,25,25,26.84366
481,4/28/2017 23:08,53,EIS,16:03.9,05:03.1,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,6,2,-2,20,10,25,16,3.45466,29.76945,-4.20991,6,0,0.02,10,3,0,0,0,0,0,1.02874,0.34216,30.06565,-8.04924,25,25,26.85486
482,4/28/2017 23:08,53,EIS,16:15.7,05:14.9,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,4.49937,2,-2,20,10,26,16,3.45849,30.72353,-4.483,4.5045,0,0.02,10,3,0,0,0,0,0,1.033,0.3327,31.04888,-8.30167,25,25,26.85486
483,4/28/2017 23:08,53,EIS,16:28.3,05:27.6,3,1,Pan_5pulse_EISSOC,3.45244,0,-2.32001,,0.001,6000,3.37405,2,-2,20,10,27,16,3.45603,31.78595,-4.61463,3.37079,0,0.02,10,3,0,0,0,0,0,1.03458,0.32211,32.11918,-8.26039,25,25,26.85486
